lib_name,version,commit_hash,author,commentary,date,link,is_present
ssri,^5.2.2,9fda888df2791ca0df6f182a9d91d393ee49034c,Cherniavskii,Merge-pull-request-6202-from-ghybs-testGridLayerGraphicalBrowsersPanKeepBuffer,2018-06-25T10:43:22+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,757e7b68332b1be702166748249ad135ee4492e3,James,docs-Browser-more-acurate-retina-flag-explanation-6203,2018-06-25T12:13:59+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,7d6155b6f02031a05567387201969ed3d3e2fab0,Austin,docs-Browser-more-acurate-retina-flag-explanation-6203-6206,2018-06-25T12:12:43+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,a9f9b14a55837694d1d6d881a3afab424478a0c6,Andrew,Merge-pull-request-6199-from-ghybs-testGridLayerGraphicalBrowsers,2018-06-25T09:44:32+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,079be526f4ceed53997c8dc50902468d64733717,Cherniavskii,Canvas-allow-reset-of-dashArray-and-allow-array-type-as-option-6200,2018-06-22T20:14:26+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,d8aa4521442888018c0538938f3a9b3c0878dc51,Per,docs-plugins-add-defaulticon-compatibility-plugin-6190,2018-06-22T20:10:57+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,e54128cbae28974d182336ea8d4d1f7010967dd3,Liedman,test-GridLayer-fix-pan-move-forth-graph-browsers,2018-06-22T16:06:17+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,abeff4d543b58ec3daa310fc9102e9090460c232,ZijingP,test-GridLayer-fix-pan-keepBuffer-graph-browser,2018-06-22T15:57:40+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,bed7cd101e95327d32dee80403f2f2baf961237f,Iván,style-GridLayerSpec-remove-trailing-tabs,2018-06-22T12:35:04+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,d557247d165cb9b821c9484654ff5a4e5a5928c9,Sánchez,test-GridLayer-fix-graphical-browser-zoom-out,2018-06-22T12:15:22+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,c2d12d0521f93402d9b437991aeb5a6c8495ad62,Ortega,test-GridLayer-fix-graphical-browser-zoom-in,2018-06-22T12:09:42+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,5993deb4c8e2a4270f606484ca7b873c0e4cc5f5,Ryan,Plugins-Add-leaflet-lasso-6197,2018-06-22T09:12:41+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,7c33eab7c55c0f4f43eb12cd3e6e549ed7b8062c,Blace,test-Map-set-div-width-for-getBoundsZoom-parameter-inside-Firefox-6192,2018-06-20T12:25:05+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,8c3eaaf3e8f4a532cdff122f7eb9e9db3bab7aed,Alex,Plugins-update-description-for-Leaflet.pm-6191,2018-06-20T09:46:55+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,faa2bd0daccec3c974d575ae5b01643a28139363,Wellerstein,Plugins-Added-Vue2Leaflet-6189,2018-06-18T01:39:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,c5712fb9e9bdb753ea8fcb89a3d7c971f9544152,James,Add-Leaflet.jsf-java-server-faces-plugin-to-the-list,2018-06-07T12:40:23+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,0b6e0cd24b68d5dc4a698d72310f375cf288a8b2,Austin,Merge-pull-request-6164-from-tcoupin-master,2018-05-21T15:16:35+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,5161140e952969c5da27751b79154a2c93f53bfa,Harry,Plugins-add-L.Control.PaintPolygon,2018-05-20T16:49:56+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,9f08a23f7ff1f9263e25a28a689de99ef454064f,René,Update-plugins.md-6153,2018-05-17T10:15:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,24a2512b1bd96bbbbd5847f895db7b613b28321a,Schleusner,Plugins-Add-Leaflet.TileLayer.Swiss-6161,2018-05-17T10:13:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,95d6eca24c1a4839cbe7d13865d460190d8a4d1c,Per,Clear-_resizeRequest-when-the-map-is-removed-6160,2018-05-16T20:55:52+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,00cc6ff11972dcc011a2374f175727f03b0f9aa4,Liedman,Merge-pull-request-6151-from-theel0ja-master,2018-05-05T21:28:59+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,fb09dd24c4c9e04d003947f95d6584c1651a203b,René,leafletjs.com-https,2018-05-04T15:22:36+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,f07bc77f7f5a2a0d64600f84a6608bd2b7425c65,Schleusner,placekitten,2018-05-04T15:21:43+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,60c6fa8a3e898e5e84afb884e0516cebb1b550d6,Per,fixed-a-link,2018-05-04T15:21:36+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,ad785f2cf6a178ce1778e3b70cc6a8feacb419b3,Liedman,leaflet.github.com,2018-05-04T15:20:26+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,74bd6e2933e52a192879fb7b59dc508f7e66fb40,daverayment,leaflet.github.io,2018-05-04T15:19:57+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,525a98d20e0cd11b8853c1162fa5541fdc713b1f,Stephen,leafletjs-link,2018-05-04T15:19:15+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,3dea76192047d83e0f24f0f814db91faf79baccf,Ham,osm-link,2018-05-04T15:18:40+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,ba891024d21ac8ab16912700e41d35a258ad2c31,Daniel,mapbox-link,2018-05-04T15:17:41+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,d00a355d6b41612198808806342ef8711d2ea604,Bechler,creativecommons-https,2018-05-04T15:17:13+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,7c6a7b0d6baa33e8635292ed6d81c8066c233d45,linghuam,https-some-gifs,2018-05-04T15:15:50+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,bd8e8bc4a3a3f0035a2dfe0a3a55c241246dbed7,barryhunter,cartocdn-https,2018-05-04T15:14:45+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,684415e3f4028204e4668ec0c2e8669258b9fa47,ghybs,https,2018-05-04T15:14:00+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,770b88e89bc1ea1365824b2c8be3aef6aa67fcfc,ghybs,http-leafletjs.com-https-leafletjs.com,2018-05-04T15:08:47+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,50d5a0956ec43d09e686970c82d092ebdd55e065,ghybs,Disqus,2018-05-04T15:08:29+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,08068b77c37f9b3a8a2a1a2511003af379718c77,Bill,Create-CNAME,2018-05-03T18:19:02+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,a0ca28af299c2f3f10f53c7732d4706fb2716dd5,Chadwick,Delete-CNAME,2018-05-03T18:18:53+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,4a4326a38285aab9c0dcebb5da92f0a466ea2dac,Jack,Fixed-view-bounds-calculation-in-geolocation-event-handler-6139-6140,2018-04-27T17:26:44+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,aaded0d9269253d314cc80234121711cc5a3ed13,Neus,Fix-typo-in-LatLng-docstring.-6138,2018-04-20T21:12:23+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,bd89edd56792004fa6ffbc01c36fc570b4af8dd0,Bill,Refactor-gitignore-ignore-package-lock.json-and-yarn.lock-explicitly-6127,2018-04-10T10:28:11+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,0e9797edcedbb3f10ba25f0ac3dbf4c962b08ea6,Chadwick,Apply-5498-for-Polygons-too-6119,2018-04-06T23:32:07+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,0b868472a22e5dc190ff2df9135f6d73b2366120,Cláudio,Add-locks-and-logs-to-.gitignore.-6124,2018-04-06T23:21:37+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,9d12f4185d0bfcc3c15fdb0ce885835c30354b52,T.,docs-update-playground-link,2018-04-06T12:50:07+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,ac4753cb64c9283cd548dd56e7ffb12486d67f63,Kawakani,Fix-for-memory-leak-in-canvas-renderer-6117,2018-04-05T15:24:38+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,27989c55dd679577b3544a234471b2004ac971b3,Marc,plugins-add-Leaflet.bezier-6114,2018-04-03T09:07:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,22d9cfee93c026a2334def84cee2274789d9b14a,Redemske,Plugins-add-tilelayer.mierune-6107,2018-03-27T10:02:48+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,d68708d626f4e7201d08e91c856d301fe30351c7,Joachim,Plugins-Add-leaflet.GestureHandling-6098,2018-03-19T16:06:16+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,8a009fa662fd42efc3d720ab60d878c245f6e681,Kuebart,Fix-Draggable-compensate-for-container-CSS-scale-6055,2018-03-16T19:46:44+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,fe9e0f2333888e8c02b9e7f83bf337d91006ed0a,Christian,Plugins-Adding-Leaflet-Shades-6095,2018-03-15T15:39:20+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,c49833d882e0a7c0a97efbb86253ebe82eb19e7e,Guyette,plugins-minor-leaflet.pm-compatibility-note-6094,2018-03-15T09:29:14+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,64712282602be02535ebee9ebf5cb64f789898d4,Uygar,Plugins-add-Leaflet.RoughCanvas-6093,2018-03-14T09:06:36+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,4f80e78528bb22683b08a6416fca820469a1005c,Donduran,Fix-typo-in-comments-in-VideoOverlay.js-6090,2018-03-12T13:53:05+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,7f17c6fcfdb446035de412cc4a2f7ae7ef69fc56,Andrew,Use-https-everywhere-for-OSM-links-6082,2018-03-12T08:46:20+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,5ffe20792148a6dff6fbb7b6447de664050af083,Cherniavskii,update-ssri-dependency-to-5.2.2-6086,2018-03-09T12:20:31+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^5.2.2,c7b5d1deba83ec9176c849ce71c85f27884a6280,Andrew,2018-6076,2018-03-05T22:46:47+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,31575e8e7a3d5a3569829557791c826a41cd41ee,Cherniavskii,plugins-tweak-line-breaks-6079,2018-03-04T19:11:09+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,6708981c7474109211162103037b28c26724ed51,Andrew,Plugins-add-geogrid.js-ISEA3H-geodetic-grids-6078,2018-03-04T19:04:55+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,05ba52e0eee0748e8829890de41e1ca2716178c5,ghybs,Docs-Polyline-closestLayerPoint-add-missing-param-doc-6060,2018-02-20T16:40:24+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,018bac0e9e7446426c6127e16bb6baed566b8a7f,Iván,Fix-TileLayer.WMS-Canvas-get-rid-of-calls-to-global-L-6048,2018-02-12T13:52:10+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fa374e67a2c78eff70a641d9f8907ffbcd9ff1c4,Sánchez,Fix-MarkerDrag-get-rid-of-L.DomUtil-calls-6047,2018-02-12T13:51:37+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,870365de4c2b82788866b00b1019f43372e139e5,Ortega,Test-MarkerDragSpec-remove-commented-code-6049,2018-02-12T16:39:15+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,224bb9372b480af4665f81078134fdc0e0615ec5,Carlo,Chore-scripts-Remove-jake-dependency-and-use-NPM-scripts-instead-5828,2018-02-05T11:15:32+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e3b049cefdd2528aee3ecb003ede35dbb19d5f4b,Bertelli,plugins-add-Leaflet-Truesize-6039,2018-02-02T14:03:28+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,be8899c0e4bd48abe06552aaf029467d5d59e35b,zstadler,add-pkg.module-6021,2018-02-01T10:42:54-05:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d188cc5ede25c4f4f2bf23f95e782d32a1c2df0d,tuckergordon,Plugins-add-EdgeScaleBar-6036,2018-01-31T16:32:03+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d3175e807f4333faf7ae2e0bfa6ffdc6079699c8,zstadler,Fix-race-condition-when-removing-canvas-before-it-has-rendered-6033,2018-01-29T15:36:50+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3e8e76c790d7f94d370fb59ec0a8b392c563ddc2,Iván,Move-external-dependencies-to-node_modules-6028,2018-01-29T09:38:05+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c3a6a5b60a5599c18b6b59f1ff103a2bb21964de,Sánchez,Test-ImageOverlay-TileLayer-crossOrigin-option-add-5th-test-case-6027,2018-01-25T13:46:34+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,510c3e7ba73ae7efb779f847a898e1f0f2cf2268,Ortega,Fix-GridLayer-Do-not-fire-tileload-event-if-tile-src-is-empty-image-6025,2018-01-25T11:08:05+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ad8fc9c36bc6846b486868a691b60f340ff63ffd,Malvoz,Test-ImageOverlay-TileLayer-crossOrigin-option-to-IMG-crossorigin-attribute-6022,2018-01-24T15:24:02+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2dc70945f834b7c4f50d353c166c5190a751beca,Christian,Respect-the-preferCanvas-option-in-all-panes-6019,2018-01-23T19:52:10+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,34251900ae5e7c64800ff41b09476ff1c9e95109,Helbling,Feat-TileLayer-ImageOverlay-add-use-credentials-CORS-Option-6016,2018-01-23T16:50:08+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b2cb8f79e82a6ba956c23ff746c1bfc8a186d98c,Malvoz,Docs-tutorials-map-panes-use-more-explicit-tiles-6018,2018-01-19T10:40:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,80ee940e1433e5851bba9abe5293cc9370c706c3,Mateusz,Merge-pull-request-6017-from-Leaflet-pluginRotatedMarker,2018-01-19T09:05:59+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bb0884873455d01c557a29c34fa03f5f6b1f89e0,Konieczny,Docs-plugins-add-leaflet-blurred-location-plugin-6015,2018-01-19T09:01:20+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fb7af21d558ce3459724a88a14e710dd47259f2d,Iván,Docs-plugins-add-Rotated-Marker-plugin,2018-01-19T08:43:31+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d74e3340a14c091b4f54ab45c091f4611d64c458,Sánchez,Test-TileLayer-check-zoomOffset-option-is-used-6011,2018-01-19T06:12:11+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,86099a8502bdacdce5ce5987f8b318f731f4f338,Ortega,Release-1.3.1-6010,2018-01-18T13:56:04+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ae8a1a645a3ed2c2637b6ae9056f0c1ff794949c,john,Docs-plugins-add-a-plugin-that-displays-path-and-direction-of-marker-6008,2018-01-18T16:37:49+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,756dd14d3b0e8dda728264304d32b8f51d8b95f5,gravois,bump-version-to-1.3.1,2018-01-18T13:14:19+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bafaa8a4367b18bf5a02d267f6ed4de7f013da04,Iván,Revert-use-zoom-parameter-if-passed-6006,2018-01-16T22:10:05+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bfbaf6522e12b9d700fae6d08af05b258970f5f5,Sánchez,Merge-pull-request-5988-from-Leaflet-release-v1.3.0,2018-01-15T08:45:03+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,470403736562de85772d8aed9b436457800dcfd7,Ortega,blog-post-formatting,2018-01-15T08:42:40+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1574cafdf4366a5e55aa3b0c544ff3bd51a02ab0,Pieter,integrity,2018-01-15T08:36:44+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,58ade1625e95752fca0893b6145a5612765ae0db,Vander,update-release-date,2018-01-15T08:28:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0c25ba87063c658bdab4ffe408b47bb0b8da6c0e,Vennet,bump-version-to-1.3.0-6003,2018-01-15T08:26:21+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9f19e723da6c7c1fb548b93912a9aa34aef689f5,Ivo,Merge-pull-request-5998-from-dj0001-master,2018-01-13T18:53:49+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4271237e3fd257bf74e4b352ec27b78e0666d599,Lukacovic,add-Leaflet.mytrack,2018-01-13T17:36:10+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4a7fadb876c66b6008178ef568b352267dd5f4cb,Jerek,Merge-pull-request-5981-from-rbrtmrtn-patch-2,2018-01-10T18:27:33+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3d4f6913316e9ffc2e7d8a7099154272a726059e,Shoemaker,Merge-pull-request-5991-from-dj0001-master,2018-01-10T17:40:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2a4c4c9755b99c61812cee3d56b8f7317ff9fc6f,Iván,Leaflet.timezones,2018-01-10T17:10:54+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b9f35b813d48b526de3b7a097791411ae2e5e42c,Sánchez,update-changelog-and-reference,2018-01-10T16:42:07+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cf00e0d493038a8562ef7450c922da14d17107cf,Ortega,Merge-branch-master-into-release-v1.3.0,2018-01-10T15:47:53+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7686816a954079be88b94b8c83e3b6eb0e8138e6,Iván,update-docs,2018-01-10T16:33:05+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9796e1183ef1649e00a273757dbe63d160dead24,Sánchez,move-tooltipAnchor-and-popupAnchor-defaults-from-Marker-to-Icon,2018-01-10T16:33:05+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5c2d3d8ebc0eeb9e9f6c36690a0847f6adb27e6b,Ortega,document-tooltipAnchor-option,2018-01-10T16:33:05+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,031ff12873e213db05fca1daee7a386103b1127c,Andrew,update-changelog-and-reference,2018-01-09T19:08:02+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,16f1c484207a05cfb0e8752d513335ce372240dc,Cherniavskii,Merge-remote-tracking-branch-Leaflet-master-into-release-v1.3.0,2018-01-09T18:59:39+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ffb432cafeaa61ce46d5409f0260661c2307e180,Andrew,Merge-pull-request-5976-from-kring-patch-1,2018-01-09T18:58:39+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f44ec8f889e0ff10efdc71077b2c2a167d6e662d,Andrew,add-new-blog-post,2018-01-09T17:56:02+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,89ba393b312261b00c1775eb83ada4c1fd004add,Cherniavskii,update-date-in-changelog,2018-01-09T17:55:01+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ae9eaa2b34a29c709239d2df9c15bce13529f804,Andrew,update-reference-versions,2018-01-09T17:53:42+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a22ca2f6f6df55d01f16f21b86b736d857b590f6,Cherniavskii,update-RELEASE.md,2018-01-09T17:52:26+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3e32b74dbe62d300457d29b649950319eb5dd87d,Andrew,update-announcement,2018-01-09T17:48:27+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b301e9acfb9f1dad8d3f9899848139b328d9b68b,Andrzej,update-config.yml,2018-01-09T17:47:37+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,deb95c8dacf765e63722a1fd0f8d839bcd8142a6,Javier,update-download-page,2018-01-09T17:47:00+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d7d8bc0782d941825f18b5fe1b3e789442700807,Jimenez,update-reference.html,2018-01-09T17:45:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9d5ae57bcb4976e228325b99ed41b28592270ed7,Shaw,add-reference-1.3.0,2018-01-09T17:44:37+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,17ddd9d15f99e233ded8efc2e170070b316071cd,Yasunori,update-RELEASE.md,2018-01-09T17:38:24+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c437d0310e98167935948457fe7aa943acd036b3,Kirimoto,update-changelog,2018-01-09T17:38:03+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b7ae6f39d7caacc9c5643edb68547ffe95f19052,Andrew,changelog-for-new-release,2018-01-08T17:29:34+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1e91b70aed2f136b892bfa1f9860aa8262f8eb21,Cherniavskii,docs-fix-Point-s-trunc-method-docs-5987,2018-01-08T16:23:11+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9fb0df7f0418243dd50ffaac715dc894a7afeb91,ghybs,Merge-pull-request-5984-from-dj0001-master,2018-01-04T17:19:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bf3b6a3b1a6e3ff8dff4739f8b53b6b42c087849,ghybs,add-Leaflet.Sun,2018-01-04T16:34:00+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0ae65280f0992f7dba254679a0612c91397b6e94,ghybs,Update-CONTRIBUTING.md,2018-01-01T20:13:15-05:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,45ed38433c8c5b2950e2c548c7f8d038f87622c9,ghybs,Update-CONTRIBUTING.md,2018-01-01T20:10:53-05:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,49d384b32f54095bf9f2c803193378765bc9be1c,ghybs,Set-alt-HTML-attribute-only-for-img-based-Markers-5979,2018-01-01T11:30:16+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f31e39c1ace2e3fd3632fdc3c6546884cb30b83d,ghybs,Merge-pull-request-5977-from-Oliv-master,2017-12-22T18:37:29+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fa40fa3a48d6e2b48cebfc7cca60a026a16f0c48,ghybs,Add-plugin-leaflet-polycolor,2017-12-22T18:03:23+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a4096877f91a982daa81710883cbcfd2d69a0a6d,Erick,Fix-incorrect-documentation-of-off-function,2017-12-22T11:48:03+11:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e6f1ab7704f9d90bdca5842e667f377998312005,Escalante,Merge-pull-request-5948-from-ronikar-master,2017-12-21T13:50:48+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,572938c7419baa5f20111169a1816ce886cf7818,Olano,Merge-pull-request-5975-from-skedgo-master,2017-12-21T13:48:18+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0638210e63d742a23fc9a7d823cf2631d21cf52d,ghybs,Doc-update-Add-leaflet.tripgo.routing-in-routing-section,2017-12-20T17:00:36-03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fd91e7a4df73e5193c40dbb70b80c0f34e58ff55,Andrew,Fix-SVGrenderer-reset-svgSize-on-remove-from-map-5966,2017-12-19T12:31:46+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b1e59c92479e43363bb8a267571d0805f230bf0f,Cherniavskii,Merge-pull-request-5963-from-Leaflet-issueTemplateReferenceLink,2017-12-18T20:31:11+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5832b6bd09721b7285ec84cd8e6365362307b3cc,Andrew,Fix-map-pan-when-touchZoom-is-disabled-5952,2017-12-15T16:36:00+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2ce37c5771589aebbb39fb133d7d456bc9b649a1,Cherniavskii,Docs-issueTemplate-use-generic-reference-URL,2017-12-12T22:59:58+04:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,33fcac5cbbe6c4b32c5d62c553c2ded8e314fba0,JLuc,this._url-keeps-sources-after-_initImage-VideoOverlay,2017-12-09T11:36:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cd910249d1012709faf1a3700d80e6b31de793b0,JLuc,fix-wms-tilesize-5958,2017-12-08T20:43:12+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e9ffabdd1736a7994accd682540fbbb618770b48,Andrew,this._url-keep-an-url-after-_initImage,2017-12-05T20:51:34+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,575ced6e2c4907c534e4d97ba3ae4b3230f13ab0,Cherniavskii,Use-more-stable-form-of-Haversine-formula.-5935,2017-12-05T09:11:23+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f0c31c169125d5c47c7d27439dfb78e23263f39d,McBen,Removed-markdown-syntax-in-plugin-description,2017-12-04T17:00:05+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,45b3e041d24b37e8f2de91e7a8c65e4563689b1a,ghybs,Merge-pull-request-5947-from-idawave-patch-1,2017-12-03T13:11:16+01:00,https://github.com/IntelligentMap/Cartographer,YES
